admin1pcode,governorate,admin2pcode,district,admin3pcode,sub_district,admin4pcode,community,is_2022,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,cumulative,activity,cluster
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C3554,Ghassaniyeh - Kashish,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C3555,Qastal Maaf,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7210,Al Malik,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7213,Bayt Ubaydah,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7946,Beit Halibiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7949,Beit Fares,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7954,Al-Midan,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7957,Tuffahiyeh (Qastal Maaf),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7967,Qarat bjeq (al-Sawdaa'),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C7975,Beit Malak,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060004,Qastal Maaf,C8341,Ra's al-Basit,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060005,Kasab,C3556,Mashrafet Bigjenfaz,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060005,Kasab,C3557,Kasab,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060005,Kasab,C7215,Al Sakhra,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060005,Kasab,C7994,Nabeh Al-Mor,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3481,Sheikh Elhamah,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3558,Basa,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3559,Khlaleh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3560,Daba,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3561,Snobar,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3562,Shamiyet Elmahalba,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3563,Shir,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3564,Qatariyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3565,Stakhris,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3566,Mazar Elqateriyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3567,Hanadi,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C3568,Fedyo,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0600,Lattakia,SY060006,Hanadi,C6348,Shalfatiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3569,Darghamo,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3570,Bisaysin,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3572,Qabu (Jablah),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3573,Ras El Ein - Jiwar Elbaqar,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3574,Zheirat,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3575,Bustan Elbasha,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3576,Idiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3577,Matrakiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3578,Huweiz,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3579,Ashrafiya (Jablah),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3580,Lower Bkhadramo,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3581,Rweiset Elhijl,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3582,Syano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3583,Sharashir,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3584,Meisreh (Jablah),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3585,Jablah,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3586,Batra (Jablah),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3587,Berjal,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3588,Hmeimim,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3589,Kafr Dabil,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3590,Ghaniri,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3591,Fteih (Ein Elsharqiyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3592,Beit Elfay,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3593,Qalaye,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3594,Herf Mtur,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3595,Maradsiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3596,Rihanet Matur,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3597,Huran Elbudy,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3598,Bteryas,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3599,Ziyadiyeh (Ein Elsharqiyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3600,Battara,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3601,Zama,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3602,Job Yashut,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3603,Ein Elsharqiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3604,Qassabin,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3605,Qorn Helliyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3606,Bani Qahtan Castle,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3607,Karm Elzayadiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elsharqiyeh,C3608,Mattur,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3609,Hamam El Qarahleh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3610,Dweir Bsindyana,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3611,Jibul,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3612,Barqa (Qteilbiyyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3613,Orayqib,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3614,Baraem Breen,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3615,Bitmana,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3616,Rabwa / Harbuq,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3617,Kharayeb Salem,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3618,Tal Hweiri,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3619,Dweir Baabda,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3620,Bsendiana,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3621,Beshraghi,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3622,Oqaiba,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3623,Bsoter,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3624,Sabiyun,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3625,Qteilbiyyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3626,Mansura - Zwiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3627,Beit Elalluni,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3628,Darmineh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3629,Karama Kankaru,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3630,Barazin,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3631,Sakhaba,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3632,Baabda,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3633,Zahraa / Sanqunes,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3634,Basatwir,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3635,Betshah,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3636,Qarfis,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3637,Nuzha - Betghramo,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3638,Budy,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3639,Thawra Kherbet Almaradsiyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3640,Rawda Benjaro,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3641,Bashkuh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3642,Bishrah,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3643,Deiruneh Jableh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3644,Deirotan / Jableh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3645,Armati,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3646,Baqariya,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060203,Ein Shaqaq,C3647,Ein Shaqaq,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3648,Ein Ghannam,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3649,Herf Elsari,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3650,Salmiyeh (Dalyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3651,Dalyeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3652,Talaziq,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3653,Qseibeh (Dalyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3654,Beit Ana,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3655,Batmush,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3656,Msheirfeh (Dalyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3657,Maarin (Dalyeh),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3658,Wadi Elqale,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3659,Jofin (Beit Yashout),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3660,Halabko,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3661,Ein Qetaa,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3662,Mneizleh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3663,Ein Salem,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3664,Helleh Ara,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3665,Bsheili,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3666,Bismalekh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3667,Beit Yshut - Ein Qayta,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C6349,Krum (Beit Yashout),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3668,Hameidiyyeh (Al-Haffa),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3669,Qadessiyeh - Jankil,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3670,Samiya,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3671,Al-Haffa,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3672,Zanqufa,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3673,Babna,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3674,Kherbet Hishun,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3675,Sharifa (Al-Haffa),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3676,Rasyun Elheffeh,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3677,Hara (Al-Haffa),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3678,Raqiq,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3679,Samandil,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3680,Othriya,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3681,Tishrine / Dafil,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3682,Granada,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3683,Manjila,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,CCCM,CCCM
